PDZ,PDZ_WT,PDZ_WT,PDZ_WT,Homolog_09,Homolog_09,Homolog_09,Homolog_11,Homolog_11,Homolog_11,Homolog_36,Homolog_36,Homolog_36
132.2,1.15142957,1.14120359,1.16299005,0.40627887,0.41199013,0.40157676,0.50751382,0.50292002,0.49832695,0.02599257,0.01552225,0.01668324
132.4,1.14810375,1.13945312,1.16225703,0.4064596,0.41293308,0.39945621,0.50691289,0.50912689,0.49823736,0.02134695,0.01359678,0.01752768
132.6,1.14707319,1.13995321,1.16464134,0.41157463,0.408775,0.39766824,0.51122809,0.50496297,0.49520712,0.02493026,0.01313854,0.01611333
132.8,1.1530147,1.13986785,1.16381128,0.4064103,0.41223165,0.3967849,0.51009172,0.50350724,0.49955105,0.01953744,0.01418952,0.01768588
133,1.15121273,1.13844712,1.16440137,0.40622362,0.4133434,0.40059537,0.50333506,0.50752579,0.49462133,0.02161085,0.0109385,0.01851691
133.2,1.14837817,1.13700111,1.16644617,0.40898016,0.41570869,0.40223766,0.50895024,0.50653444,0.49576031,0.0218929,0.01157854,0.01794936
133.4,1.15303353,1.14006347,1.16831024,0.41007551,0.41492399,0.4055754,0.51108814,0.50618612,0.49975728,0.02541482,0.01959498,0.01594318
133.6,1.15120868,1.13793106,1.16089793,0.4098939,0.41414842,0.40098196,0.51077289,0.50971304,0.50107609,0.0212731,0.01410619,0.01797055
133.8,1.14638332,1.14072938,1.16626676,0.4060345,0.4127616,0.40481711,0.50935781,0.50629215,0.49665933,0.024066,0.01763056,0.01754473
134,1.15699617,1.14485009,1.16642304,0.41032692,0.41009745,0.40380413,0.50653577,0.50923543,0.50059061,0.0167582,0.01397044,0.01724751
134.2,1.15497748,1.13867278,1.16427918,0.40675142,0.40956357,0.40212149,0.51300228,0.50944786,0.49853622,0.02590525,0.01209793,0.02099733
134.4,1.14969162,1.13936693,1.16634186,0.40822604,0.40899846,0.39860994,0.51083273,0.50871776,0.49778705,0.02064585,0.01749299,0.01747148
134.6,1.15227333,1.14542527,1.1627111,0.40895775,0.41202542,0.40175837,0.50891376,0.50839637,0.49800192,0.02301752,0.01449255,0.02242376
134.8,1.15153233,1.14280124,1.1658773,0.40823444,0.4099209,0.39714802,0.51265431,0.50729679,0.49802368,0.02096641,0.01749287,0.01982231
135,1.14922932,1.14275677,1.16606875,0.40516582,0.41282162,0.3978988,0.51348317,0.50738649,0.498982,0.02418538,0.01475261,0.01960848
135.2,1.15474335,1.14255853,1.16850384,0.41140553,0.41174265,0.402892,0.51477909,0.51040237,0.50185232,0.02232509,0.01827539,0.01600637
135.4,1.15417639,1.14260478,1.16775675,0.40411809,0.41360303,0.40066624,0.51415038,0.51037567,0.50019448,0.02304261,0.01210893,0.01426895
135.6,1.15332822,1.14231748,1.16423495,0.40752413,0.41264036,0.39695007,0.5097245,0.51096307,0.50406169,0.02392745,0.01323108,0.02054958
135.8,1.1563305,1.14282794,1.16556104,0.40850833,0.41066059,0.40502835,0.51138103,0.51141398,0.50198095,0.02238956,0.01344184,0.01874281
136,1.155448,1.14625866,1.16436906,0.41170343,0.4117454,0.4009586,0.51549787,0.51252662,0.50522976,0.02511885,0.01526118,0.01950417
136.2,1.15624229,1.14285548,1.16624411,0.40830388,0.41242757,0.40037102,0.51770842,0.51236473,0.49859094,0.02154931,0.01641557,0.0197293
136.4,1.15178815,1.14084763,1.16751094,0.4077048,0.41500589,0.39935893,0.51454103,0.51378779,0.50437199,0.02027985,0.01354221,0.02273054
136.6,1.15404645,1.14168198,1.16709538,0.41190949,0.41391059,0.40076322,0.51712311,0.51725625,0.50287055,0.01919919,0.01188354,0.01845379
136.8,1.15402058,1.1421668,1.16814251,0.40789237,0.41818425,0.39972395,0.51365948,0.51651298,0.50554358,0.02689996,0.01178751,0.02028657
137,1.15402106,1.14639098,1.16643413,0.40850576,0.41177263,0.40269143,0.51846558,0.51074468,0.50186055,0.02343344,0.01300074,0.01988034
137.2,1.1567413,1.14028556,1.16873713,0.40786305,0.41759303,0.39959097,0.51441133,0.51043301,0.50064944,0.01952591,0.01422808,0.01968195
137.4,1.15719286,1.14652593,1.16737493,0.40833369,0.41198834,0.40054006,0.51619739,0.5129901,0.50238042,0.02488106,0.01035706,0.02103095
137.6,1.15928093,1.14481528,1.16723473,0.40860292,0.41510877,0.40088064,0.51903016,0.51448559,0.50511633,0.02092212,0.01056469,0.01657452
137.8,1.156786,1.14325661,1.16810687,0.40622982,0.41156128,0.40309459,0.5137744,0.51765542,0.50985568,0.02293074,0.01397247,0.01791508
138,1.15702752,1.14297528,1.17109831,0.41424325,0.41453704,0.39937732,0.51578814,0.5122798,0.50293439,0.02593183,0.01662738,0.01634978
138.2,1.15476135,1.1389416,1.17057677,0.40711799,0.41031012,0.40023589,0.51364833,0.51576744,0.50574379,0.02117076,0.01367403,0.01824416
138.4,1.15690962,1.14404304,1.16867681,0.40889063,0.41133144,0.3995409,0.5163213,0.5184149,0.50716906,0.0228607,0.01807384,0.01575281
138.6,1.15677015,1.14743764,1.1694593,0.40933951,0.41652706,0.40272629,0.51844555,0.51583706,0.50456839,0.02581357,0.01507614,0.0166031
138.8,1.15534095,1.14493758,1.17155106,0.41100993,0.41490063,0.40322584,0.51918072,0.51695447,0.50714945,0.02725049,0.00965924,0.02206914
139,1.1565694,1.14563222,1.17160304,0.40844574,0.41235301,0.4016648,0.51718235,0.5200017,0.50589548,0.02087801,0.01462091,0.01966478
139.2,1.15473715,1.14407904,1.16684754,0.40711847,0.41212728,0.40425378,0.52166313,0.51603912,0.5053597,0.02085483,0.01225255,0.01864468
139.4,1.15773491,1.15183265,1.17134042,0.4106414,0.4132488,0.40063936,0.51937551,0.51680283,0.50188558,0.02239659,0.01561795,0.01580207
139.6,1.16077546,1.14256389,1.17300971,0.41240844,0.41507277,0.40440148,0.51928741,0.51696842,0.51178716,0.0232301,0.01347418,0.02093945
139.8,1.15861491,1.14426024,1.17065866,0.40727862,0.40946427,0.40500736,0.520311,0.51864796,0.50406127,0.02303159,0.01240558,0.01839252
140,1.16139427,1.14310176,1.16676732,0.40896383,0.41528216,0.39999932,0.51663369,0.51970957,0.5038641,0.02645114,0.01045434,0.016596
140.2,1.16168216,1.14570267,1.17291303,0.41157683,0.41287621,0.40669531,0.51975155,0.51761149,0.50912141,0.02292704,0.01317231,0.01799585
140.4,1.15784434,1.14726789,1.17182382,0.40959712,0.41331496,0.40029055,0.51932001,0.52437167,0.5093367,0.02088668,0.01788987,0.01555501
140.6,1.15673319,1.14291377,1.1713769,0.41099026,0.41076496,0.40542317,0.51728338,0.5174859,0.50505613,0.02474927,0.01639707,0.01698084
140.8,1.15753928,1.14567728,1.16700359,0.40924534,0.41389349,0.40109027,0.52313602,0.51964776,0.50793337,0.02397263,0.01484419,0.02008586
141,1.16087309,1.14808459,1.17065926,0.40920367,0.4178144,0.40069413,0.52535408,0.5228151,0.50754188,0.02015671,0.01486651,0.02073975
141.2,1.1571844,1.14736564,1.17207821,0.41011747,0.41364738,0.40501261,0.52163869,0.51867126,0.50944119,0.02355381,0.01456467,0.01695554
141.4,1.1598287,1.14338858,1.17074497,0.40922001,0.41316327,0.40232772,0.52032799,0.52009504,0.51039927,0.02115896,0.01474581,0.01547866
141.6,1.15586702,1.14823122,1.16983469,0.4110845,0.41781583,0.40525496,0.52118773,0.51865857,0.50586032,0.0213665,0.01207692,0.01866879
141.8,1.15896193,1.14502771,1.17066784,0.41204723,0.41125634,0.40154678,0.52033746,0.51933508,0.51228159,0.02363777,0.01303307,0.01963343
142,1.15773062,1.14369161,1.16845532,0.40860965,0.41196408,0.40315879,0.52512765,0.52179556,0.5101298,0.01980695,0.01144192,0.01997717
142.2,1.1565204,1.14662034,1.17454572,0.41048333,0.41413942,0.40042138,0.52409804,0.52236335,0.51191979,0.02254524,0.01751871,0.01582883
142.4,1.16200665,1.14503593,1.17480941,0.40980401,0.41505101,0.40402317,0.52802998,0.52222817,0.50894075,0.02303734,0.01423196,0.01848505
142.6,1.15905968,1.14468975,1.17272838,0.41423377,0.41639074,0.40443123,0.5210765,0.51821004,0.50777977,0.02273002,0.01411776,0.01745342
142.8,1.15938965,1.14692993,1.17521055,0.41310379,0.41520342,0.40142828,0.52316469,0.52169524,0.51017873,0.02110362,0.01641328,0.01770179
143,1.15826849,1.14648802,1.17306335,0.41323229,0.41078254,0.40356219,0.5223226,0.52435653,0.5096796,0.02374047,0.01500443,0.01699065
143.2,1.16293792,1.14529092,1.17283209,0.41048637,0.41875115,0.40418357,0.52762258,0.52110504,0.5124784,0.02214375,0.01550541,0.02057455
143.4,1.15894476,1.14700122,1.17464729,0.41227755,0.41686728,0.40802282,0.52808261,0.52275346,0.5115227,0.01917523,0.01640649,0.0182416
143.6,1.16093758,1.14973361,1.17312987,0.40931484,0.41317692,0.40400148,0.52826983,0.52021168,0.51376759,0.02250045,0.01664821,0.01543693
143.8,1.16337601,1.14709909,1.17337366,0.41232124,0.41231718,0.40373278,0.52438832,0.51962315,0.50985144,0.01803135,0.00900961,0.02308722
144,1.16299239,1.1475646,1.17145677,0.40831419,0.41573909,0.40481806,0.52726132,0.52517532,0.51497566,0.02110058,0.0145937,0.01760949
144.2,1.16248373,1.14737744,1.17198153,0.41160997,0.41699841,0.39782953,0.52769602,0.52139245,0.51291143,0.02368301,0.01318679,0.02118485
144.4,1.15914837,1.15049941,1.17539676,0.40831902,0.41367975,0.40143299,0.52591086,0.52693342,0.51660423,0.02424192,0.01257128,0.01951866
144.6,1.16066245,1.14896936,1.17351373,0.41213998,0.41357764,0.40196139,0.52711511,0.52305262,0.51467638,0.02489143,0.01009614,0.02097134
144.8,1.16390005,1.15283878,1.17560716,0.41314181,0.41507229,0.40055126,0.52984411,0.52756177,0.51536154,0.02141156,0.01319955,0.01763611
145,1.15930775,1.14821561,1.17280348,0.41431287,0.41064861,0.40474725,0.52829212,0.52551936,0.51582061,0.02156141,0.01198722,0.01797716
145.2,1.15776233,1.15264387,1.17241831,0.41018793,0.41500565,0.40165234,0.52388281,0.52393399,0.5143513,0.02575877,0.01638795,0.01769499
145.4,1.16559497,1.14890761,1.17311616,0.41444322,0.41622331,0.40280026,0.53144431,0.52323042,0.51476382,0.02048474,0.01632867,0.01817228
145.6,1.1620572,1.14798028,1.175281,0.41049078,0.41493484,0.40245444,0.52817577,0.5287814,0.51702921,0.02509576,0.01324163,0.01539563
145.8,1.16354493,1.14875574,1.17647417,0.41265568,0.40958842,0.40631825,0.52592427,0.52716308,0.51335715,0.02078944,0.01332186,0.01857601
146,1.16330913,1.15387542,1.17246552,0.41303727,0.41533288,0.40632725,0.52922577,0.52678304,0.51537292,0.0221827,0.012045,0.01651247
146.2,1.1648002,1.14741976,1.1728092,0.41156622,0.41422131,0.40284002,0.53132028,0.52562873,0.51431291,0.02137511,0.01210953,0.01837437
146.4,1.1669654,1.15116889,1.17613216,0.41420188,0.41428008,0.40507603,0.52820379,0.52719192,0.51380943,0.01830223,0.01296628,0.01884811
146.6,1.1649423,1.15216799,1.17423339,0.41404768,0.41056195,0.40454972,0.52815748,0.52459638,0.51432328,0.0190936,0.01470295,0.01526155
146.8,1.16418103,1.15528352,1.17578574,0.41215637,0.41373232,0.4070074,0.52939981,0.52702682,0.51463484,0.02208703,0.01298092,0.02122582
147,1.16519777,1.15196461,1.1739362,0.41363886,0.41529515,0.40854866,0.52942151,0.52687131,0.51846193,0.02511852,0.01356883,0.02169643
147.2,1.16562275,1.15184362,1.17695363,0.41232994,0.4165121,0.40909654,0.53077132,0.52471154,0.51704978,0.02094945,0.01517902,0.02049987
147.4,1.16526977,1.15163762,1.17789824,0.41140386,0.41390732,0.40593702,0.52915228,0.5286728,0.51643931,0.02294048,0.01509131,0.01625232
147.6,1.16582755,1.15474112,1.17699964,0.41149845,0.41233286,0.40699518,0.5336811,0.52972518,0.52162134,0.02204138,0.01334769,0.01825668
147.8,1.16418103,1.15505178,1.17584188,0.41215381,0.41816505,0.40530914,0.53331912,0.53236728,0.51768403,0.02114889,0.0160375,0.01985033
148,1.16619972,1.15553469,1.17306097,0.41598758,0.41685137,0.40583503,0.52761626,0.52806191,0.5201125,0.02116489,0.01066876,0.01715504
148.2,1.16680018,1.15212185,1.17552145,0.41474387,0.41632309,0.40474677,0.52859944,0.53136687,0.5230531,0.02062022,0.01269404,0.01946805
148.4,1.16917363,1.15006752,1.17506774,0.4138557,0.41685721,0.40505523,0.53559095,0.53443121,0.51728337,0.01744222,0.01261938,0.01529448
148.6,1.1655424,1.1556278,1.17658909,0.41443005,0.41692963,0.40813124,0.53376335,0.52975641,0.51876907,0.01867941,0.01114086,0.01912408
148.8,1.16281132,1.15471501,1.17593999,0.4131771,0.41859284,0.40480083,0.53192604,0.53080838,0.5192871,0.02473911,0.01557721,0.01792593
149,1.16867403,1.153305,1.17703243,0.41400244,0.419198,0.40322757,0.53941709,0.5338208,0.52147662,0.02155819,0.01176746,0.02079256
149.2,1.16335861,1.15342886,1.17785712,0.41033139,0.41470238,0.40809429,0.53139287,0.53352575,0.51684504,0.02155479,0.01638726,0.01496767
149.4,1.16548232,1.15729995,1.18231042,0.41569838,0.41679367,0.40347558,0.53607613,0.53256499,0.5182436,0.02212578,0.01324568,0.0216047
149.6,1.16695181,1.15395899,1.17478784,0.41633692,0.41616085,0.40309733,0.53076166,0.5306968,0.51308363,0.01660764,0.01297353,0.01824318
149.8,1.16535524,1.15480335,1.17912372,0.41584208,0.41701999,0.40616846,0.53875959,0.5320236,0.52081518,0.02144175,0.01394511,0.01619284
150,1.16802374,1.15705402,1.17951413,0.41328725,0.42099812,0.40970654,0.53177053,0.53144197,0.5215569,0.01935955,0.01650564,0.02083336
150.2,1.16862134,1.15394194,1.17697604,0.41225019,0.42233547,0.40421093,0.53378082,0.5327736,0.52146159,0.02120921,0.01435588,0.01913761
150.4,1.16665677,1.15122802,1.18226083,0.41486206,0.41235169,0.40762264,0.53153205,0.53257911,0.51892071,0.02191638,0.01508031,0.01689629
150.6,1.16444532,1.15594287,1.175011,0.41552797,0.41804096,0.40609241,0.53304488,0.53520553,0.52207803,0.02242141,0.01477469,0.01707135
150.8,1.16765956,1.15483756,1.18263169,0.41381868,0.41720935,0.40749073,0.53029996,0.53219722,0.52299403,0.02620637,0.01491369,0.01818337
151,1.16567937,1.15458996,1.17722555,0.41456273,0.41839632,0.40460789,0.53420085,0.53411345,0.52048587,0.02033513,0.01641847,0.01611058
151.2,1.16991428,1.15549643,1.17688806,0.41678127,0.41909071,0.40857852,0.53983021,0.53338211,0.52567946,0.01925277,0.01509298,0.02213813
151.4,1.16616122,1.15678234,1.18185778,0.41194084,0.42010894,0.40543366,0.53431446,0.53426056,0.52197276,0.02299296,0.01336483,0.0178598
151.6,1.16618267,1.15531177,1.17950006,0.41447672,0.41700908,0.4065482,0.5366295,0.53425972,0.51975148,0.02202141,0.01597352,0.0203227
151.8,1.16632143,1.15521939,1.1827379,0.41304007,0.41659107,0.40977782,0.53519094,0.53799872,0.52530955,0.01893308,0.01334018,0.01818226
152,1.17032567,1.15600414,1.17929109,0.41549494,0.41785839,0.4051022,0.53725225,0.53202616,0.52229099,0.02281999,0.01141263,0.01978765
152.2,1.17029837,1.1562,1.17992361,0.41274079,0.41750052,0.40454751,0.5351336,0.53644829,0.52012037,0.01993137,0.01119725,0.01927634
152.4,1.16852633,1.15711982,1.18061097,0.40992114,0.41711166,0.40866769,0.53274042,0.53452276,0.52533888,0.02062681,0.01092646,0.01942162
152.6,1.17172948,1.15734775,1.18293961,0.41573926,0.41505625,0.40744275,0.53944928,0.53659474,0.524944,0.02335739,0.01394869,0.02108435
152.8,1.17031328,1.15396602,1.18177088,0.41739043,0.41834035,0.40620178,0.53875458,0.53183298,0.52145403,0.02150508,0.01118768,0.01795785
153,1.16471831,1.15684266,1.18002136,0.41692087,0.42016586,0.4047823,0.53774101,0.5332353,0.52424787,0.02168586,0.01596583,0.01347093
153.2,1.17014006,1.15476806,1.17971571,0.41689559,0.41823586,0.40580076,0.53803367,0.53393887,0.52579974,0.02131551,0.01775734,0.02008249
153.4,1.16699771,1.15606637,1.17894383,0.41739568,0.41582176,0.40580481,0.53879357,0.53446941,0.52720468,0.02100285,0.01342813,0.01711951
153.6,1.16964797,1.16017146,1.180402,0.41642126,0.41704669,0.40810114,0.54227531,0.53549581,0.52540736,0.02407839,0.01453529,0.01307447
153.8,1.16917697,1.16281767,1.17904301,0.41517743,0.41668149,0.40688074,0.53552419,0.53784113,0.52414088,0.02224001,0.0129211,0.02197145
154,1.17384104,1.16088612,1.18120702,0.41449418,0.41942796,0.4080976,0.5397355,0.5341364,0.52627348,0.0232844,0.01311115,0.01790996
154.2,1.16866795,1.15782542,1.18099781,0.41605493,0.41600164,0.40652853,0.54180932,0.53461729,0.52659105,0.02176755,0.01089204,0.01463856
154.4,1.17437211,1.15593285,1.18426867,0.41293898,0.41776827,0.40536517,0.54215163,0.54075526,0.52902429,0.02026474,0.01443074,0.01836039
154.6,1.1720951,1.15929527,1.18146737,0.41870859,0.41599395,0.40922868,0.54235935,0.53905778,0.52697282,0.02451556,0.0096961,0.01801489
154.8,1.17145947,1.1582684,1.18245657,0.41595307,0.41280052,0.40731394,0.53820801,0.53859942,0.52636777,0.02008312,0.01353423,0.01537322
155,1.17285255,1.16109426,1.18404801,0.41452399,0.41313323,0.4081384,0.54170472,0.53664874,0.52847354,0.01921215,0.01098002,0.02035324
155.2,1.17235295,1.15691168,1.18085857,0.41648122,0.41613659,0.41056264,0.54222006,0.5411257,0.52744352,0.02048134,0.01333044,0.02062078
155.4,1.17198268,1.15507538,1.18372913,0.42104122,0.41440609,0.40704578,0.54121,0.54176282,0.52533399,0.02124035,0.0144722,0.01691227
155.6,1.17199293,1.15890236,1.18100341,0.41459104,0.41635993,0.4054007,0.54266519,0.5387194,0.53065889,0.02341973,0.01240061,0.01762779
155.8,1.16996816,1.16043885,1.18533941,0.41658249,0.42022767,0.40544653,0.54338593,0.54046355,0.5272116,0.02246969,0.01621402,0.01351987
156,1.17015365,1.15922863,1.18353172,0.41536566,0.41536829,0.4085446,0.54199279,0.54347109,0.52482979,0.01899513,0.01486648,0.01761641
156.2,1.17066232,1.15869362,1.18252726,0.41963091,0.41911265,0.40774936,0.54230148,0.54259567,0.52790688,0.02409198,0.00968526,0.01517282
156.4,1.16895131,1.16240163,1.18468173,0.4179199,0.41957584,0.41026986,0.54229445,0.54128103,0.52909975,0.01982066,0.01472259,0.01645921
156.6,1.17162291,1.15396828,1.1804349,0.42011991,0.41329023,0.40481568,0.54437286,0.53971301,0.52606933,0.0221042,0.01229469,0.01620348
156.8,1.16831378,1.16105587,1.18056281,0.41778341,0.42013374,0.40793228,0.54340828,0.5391628,0.53210317,0.02422818,0.00969774,0.01956801
157,1.17024294,1.160675,1.18094798,0.41646304,0.42262253,0.40986735,0.54264522,0.54236858,0.52649604,0.02191054,0.01550383,0.01919974
157.2,1.17454962,1.15745647,1.18202253,0.41555664,0.4201661,0.40834379,0.5394522,0.53986685,0.52823608,0.02312979,0.01541574,0.02199779
157.4,1.17905036,1.15853889,1.18195851,0.41462472,0.42096331,0.41322315,0.54201353,0.54196172,0.5288298,0.02035349,0.01250313,0.02001409
157.6,1.17411295,1.16126497,1.18174012,0.41835013,0.41849395,0.40669859,0.54654968,0.54284536,0.5257663,0.02305063,0.01873193,0.02244715
157.8,1.17007152,1.16409178,1.18125804,0.42053344,0.41588291,0.40865678,0.54830051,0.54226671,0.52787547,0.01729992,0.01468001,0.02022229
158,1.17440645,1.16135378,1.18595453,0.4154928,0.41851952,0.40893853,0.54750091,0.54466193,0.53447883,0.01891151,0.0140119,0.01762153
158.2,1.17797176,1.16089387,1.18500717,0.41751495,0.42264953,0.40743768,0.54404253,0.54478942,0.52907013,0.02010023,0.01522774,0.01691993
158.4,1.17208163,1.16012783,1.18508788,0.41858056,0.4187279,0.40575445,0.54632926,0.54307382,0.53260313,0.02284088,0.00864131,0.01466481
158.6,1.17280725,1.16184587,1.18876822,0.41634157,0.42157003,0.40936077,0.54369146,0.54201316,0.53630571,0.02114656,0.01262114,0.01466347
158.8,1.17031411,1.16244931,1.18574174,0.42491784,0.42045042,0.40474081,0.54548598,0.54302387,0.53536027,0.02321022,0.01203752,0.01721863
159,1.17879335,1.16061623,1.18803044,0.42018523,0.41842433,0.40933389,0.54973704,0.54344277,0.52860247,0.02487474,0.01129232,0.01812153
159.2,1.17444721,1.16063173,1.18906374,0.41653069,0.41846141,0.40998602,0.54812187,0.54468708,0.53111367,0.02578431,0.01722161,0.0158471
159.4,1.17387728,1.16217155,1.18882151,0.41603335,0.42100528,0.40773666,0.54901964,0.5446934,0.53000276,0.02498021,0.01214589,0.01685508
159.6,1.17404476,1.15988178,1.18725498,0.41451403,0.4228324,0.4076336,0.54895753,0.54269658,0.53023677,0.02283903,0.0165237,0.01752748
159.8,1.17759672,1.1640398,1.18766256,0.41732064,0.41940316,0.41150177,0.54642582,0.54440819,0.52952664,0.01935243,0.01892943,0.01691885
160,1.17225126,1.16210456,1.18483074,0.41566446,0.41763976,0.40771592,0.54912627,0.54423814,0.53457605,0.02359408,0.01852203,0.01947115
160.2,1.17139057,1.16254921,1.18495794,0.41854259,0.42198154,0.40673888,0.55207563,0.54585998,0.53238814,0.01900616,0.01121659,0.0180179
160.4,1.174709,1.16166837,1.18371101,0.41403326,0.41560956,0.41072518,0.54651314,0.54388456,0.53200822,0.01858592,0.01247589,0.02155115
160.6,1.17598597,1.16399641,1.18458314,0.42004355,0.42165115,0.40602303,0.55008644,0.54419033,0.5319265,0.0222986,0.0137052,0.02183308
160.8,1.17243651,1.16192789,1.18558438,0.41576364,0.41850176,0.4087475,0.54382003,0.54864572,0.53536331,0.02292224,0.01054049,0.01449405
161,1.17280642,1.16411049,1.18692954,0.41893431,0.41910389,0.40788329,0.55246259,0.54387431,0.5330336,0.01733541,0.01248319,0.01846571
161.2,1.17510561,1.16544218,1.18132074,0.41742476,0.42289361,0.41040689,0.54645837,0.54703854,0.53659659,0.02054476,0.0151547,0.01288997
161.4,1.17640809,1.1622004,1.18811579,0.41829726,0.41930887,0.41040176,0.55157107,0.5449733,0.53432529,0.02096131,0.01218424,0.02239193
161.6,1.17178447,1.16442306,1.18624194,0.41546961,0.42036983,0.40989876,0.54971707,0.54506199,0.5314387,0.02137029,0.01465116,0.01769273
161.8,1.17116061,1.16120882,1.18809267,0.4201366,0.41873988,0.40752471,0.54668969,0.54393314,0.53647189,0.02033549,0.0140102,0.01604496
162,1.17527703,1.16068263,1.18594022,0.41954895,0.41986033,0.40868253,0.55051583,0.54619007,0.53618507,0.02161049,0.01154683,0.01078559
162.2,1.17355493,1.16316397,1.18895848,0.4180189,0.42130264,0.40720272,0.54827857,0.5466827,0.53121607,0.02539494,0.0161295,0.01813833
162.4,1.1766713,1.16094835,1.19330616,0.41646221,0.41975328,0.4093706,0.55231703,0.55192326,0.53577011,0.01976421,0.01295573,0.01936443
162.6,1.17674402,1.16450698,1.18397434,0.41719415,0.42164549,0.40909618,0.54917431,0.55108975,0.53214668,0.01847732,0.01334033,0.01533647
162.8,1.17126278,1.16355796,1.18651374,0.41962632,0.42000731,0.41276521,0.55024129,0.54843538,0.53240721,0.01712524,0.01191542,0.02061887
163,1.17982916,1.1651438,1.18627198,0.41994956,0.42045173,0.40689463,0.55070693,0.54537957,0.53780906,0.0251435,0.01385258,0.0154167
163.2,1.17825631,1.1655869,1.18855961,0.41762557,0.41811558,0.40653694,0.54886997,0.54723458,0.53785603,0.02398946,0.01338471,0.01806779
163.4,1.17911342,1.1646424,1.1889983,0.41498586,0.41951641,0.41002751,0.55029685,0.55178719,0.53529702,0.01917943,0.01278968,0.01413147
163.6,1.17400972,1.16482765,1.18845637,0.42063954,0.42166826,0.40784514,0.55433989,0.54507534,0.53690647,0.02593582,0.01419038,0.01725309
163.8,1.17923359,1.1611237,1.18830331,0.41852995,0.42070248,0.40774119,0.5505175,0.55422114,0.5356897,0.02126133,0.01186032,0.01751389
164,1.1740059,1.16721661,1.19181903,0.41709372,0.42166099,0.40708989,0.55065346,0.54951202,0.53642796,0.02484473,0.01413608,0.01768513
164.2,1.17501346,1.1627223,1.18966909,0.41880872,0.42432734,0.4108814,0.5515762,0.55164056,0.53664677,0.01984244,0.01451013,0.01541068
164.4,1.17755822,1.16837008,1.18660207,0.42028162,0.42329219,0.40700609,0.5547083,0.54973744,0.53472798,0.01623597,0.01478667,0.01895164
164.6,1.18088726,1.16574688,1.18759079,0.41519519,0.41957143,0.40665055,0.55584473,0.5494989,0.53247296,0.02044197,0.01333854,0.01415403
164.8,1.1772925,1.15876348,1.19287582,0.42171344,0.42285594,0.41083068,0.55432695,0.54700481,0.54227667,0.01985886,0.01446412,0.01740839
165,1.18173674,1.16479976,1.18604727,0.41884675,0.41837164,0.40805906,0.55694509,0.55420165,0.54020547,0.01939365,0.01546968,0.01928298
165.2,1.17899076,1.16182573,1.18883856,0.42071178,0.42020258,0.41314966,0.55365867,0.54770319,0.53748905,0.02293559,0.0127439,0.01268707
165.4,1.17905239,1.16552396,1.18955775,0.41920969,0.42144224,0.41018343,0.55538827,0.55090611,0.54216455,0.01843658,0.01499746,0.01922362
165.6,1.17775313,1.16454596,1.18633385,0.42106953,0.41967848,0.41039574,0.55568367,0.55281447,0.53740012,0.01766172,0.01584602,0.01820575
165.8,1.18205491,1.16332109,1.18993278,0.41819211,0.4220663,0.41138602,0.55270654,0.55305086,0.53875302,0.02059468,0.01395158,0.01588206
166,1.17631701,1.16567929,1.19424982,0.42050561,0.4238089,0.41251999,0.55704582,0.55091726,0.54332732,0.01835766,0.01525102,0.01859538
166.2,1.18033162,1.16768498,1.18832941,0.41805353,0.42039176,0.41176582,0.55605364,0.55200617,0.53766452,0.02582141,0.01339994,0.00906585
166.4,1.17993943,1.16653318,1.19333418,0.42153629,0.42362734,0.41006971,0.55793208,0.55515312,0.54024612,0.02090939,0.01324538,0.01799284
166.6,1.17934588,1.16673322,1.19105657,0.42296496,0.41479322,0.40871299,0.55718464,0.55548875,0.53978734,0.02589944,0.01320986,0.01575579
166.8,1.17661551,1.16257043,1.1916159,0.41760274,0.42527929,0.40978468,0.55671925,0.55040019,0.54054766,0.0204316,0.01448251,0.01861869
167,1.17772905,1.16520185,1.18893536,0.4222227,0.42201116,0.4128108,0.55276442,0.55147659,0.53771596,0.02338093,0.01373864,0.01765339
167.2,1.17903856,1.1667629,1.19047685,0.42035505,0.42213198,0.41223788,0.55752611,0.55358719,0.54246258,0.02678447,0.01081721,0.0189846
167.4,1.17942146,1.1688015,1.19486793,0.42273548,0.42143508,0.40983355,0.55744875,0.55492364,0.54420732,0.01986244,0.01497112,0.01604541
167.6,1.1784753,1.16727884,1.1921757,0.41845336,0.42277392,0.41139925,0.55691248,0.54957484,0.54264681,0.02243381,0.01258163,0.01706789
167.8,1.17920784,1.16867358,1.19207592,0.42253854,0.42259588,0.415039,0.55882722,0.55629568,0.53730999,0.0217736,0.01369218,0.0144621
168,1.1820207,1.16818995,1.18873318,0.42006412,0.42545262,0.40880114,0.55819077,0.55382221,0.54393553,0.02035677,0.0136698,0.01610567
168.2,1.18056647,1.16166956,1.1873879,0.42396345,0.42516586,0.41086281,0.55927229,0.55534695,0.54317038,0.01682588,0.01170132,0.01877432
168.4,1.17931548,1.17038519,1.19076128,0.42362097,0.42095044,0.41165948,0.55747545,0.55758767,0.54648327,0.01696473,0.01131172,0.01654612
168.6,1.18500201,1.16767723,1.19081576,0.42377868,0.42279914,0.41116125,0.5589552,0.5561835,0.54364227,0.02294039,0.01254407,0.01765002
168.8,1.18368439,1.16518183,1.19246931,0.42505589,0.42281499,0.41402376,0.56010551,0.55570601,0.54219978,0.0233249,0.01386,0.01417737
